金融办,毕业院校,律师基本信息采集表,专业技术人员信息,人口基础信息表,外商投资企业新设信息表,房屋建筑工程竣工验收备案信息(JKJS6),住房公积金个人公积金年度汇缴明细信息,流动人口登记表,自然人信息表,流动人口表,水费收集信息(包含企业用水信息)
公安,车牌类型,流动人口登记表,暂住证业务表,专业技术人员信息,企业基本信息,出租屋详细信息,律师基本信息采集表,房屋建筑工程竣工验收备案信息(JKJS6),组织机构代码信息,人口基础信息表,违法违章受处罚企业信息
公安,宗教信仰,流动人口登记表,暂住证业务表,人口基础信息表,出租屋详细信息,流动人口表,律师基本信息采集表,企业基本信息,常住人口基本信息,残疾人基本信息,房屋建筑工程竣工验收备案信息(JKJS6)
法院,类型,企业基本信息,工商开业登记信息,暂住证业务表,单位房屋产权信息表,建设用地规划许可证信息,法定代表人正式信息表,土地交易信息表,出租屋详细信息,住房公积金个人公积金年度汇缴明细信息,律师基本信息采集表
行政服务中心,土地面积,土地交易信息表,发改局基建工程批准立项信息,建设用地规划许可证信息,房地产交易信息(JKJS1),出租屋详细信息,法定代表人正式信息表,外国文教类专家信息(JKRS1),残疾人管理,变更登记信息,暂住证业务表
金融办,入职日期,住房公积金个人公积金年度汇缴明细信息,律师基本信息采集表,专业技术人员信息,房屋建筑工程竣工验收备案信息(JKJS6),流动人口表,高企认定或拟认定名单,工贸企业安全生产标准化三级达标企业信息,财政直接支付信息(JKCZ2),流动人口登记表,组织机构代码信息
农商行,有效期,工商开业登记信息,食品经营企业信息,环保信用严管企业,幼儿园,统一社会信用代码,纳税信用等级纳税人备案信息,失信被执行人信息（法人或其他组织）,单位房屋产权信息表,组织机构代码信息,专业技术人员信息
公安,操作类型,企业用户基本信息,用电量信息表,工商开业登记信息,发改局基建工程批准立项信息,建设用地规划许可证信息,土地交易信息表,住房公积金个人公积金年度汇缴明细信息,企业基本信息,变更登记信息,吊销登记信息
法院,年审日期,纳税信用等级纳税人备案信息,暂住证业务表,单位房屋产权信息表,企业基本信息,食品经营企业信息,流动人口登记表,出租屋详细信息,流动人口表,建设工程规划管理验收合格证,组织机构代码信息
政数局,备注,住房公积金个人公积金年度汇缴明细信息,房地产交易信息(JKJS1),工商开业登记信息,流动人口表,企业用水信息(JKGZ1),社会团体信息(JKMZ2),财政直接支付信息(JKCZ2),发改局基建工程批准立项信息,高企认定或拟认定名单,厂企信息（网格）
检察院,接收日期,高企认定或拟认定名单,纳税信用等级纳税人备案信息,高新技术企业认定信息,企业基本信息,暂住证业务表,建设工程规划管理验收合格证,专业技术人员信息,单位房屋产权信息表,幼儿园,对外贸易经营者备案登记情况
文广旅体局,行业门类,工商开业登记信息,房地产交易信息(JKJS1),企业用水信息(JKGZ1),内资企业设立登记公告数据,变更登记信息,对外贸易经营者备案登记情况,发改局基建工程批准立项信息,国税欠税信息,企业基本信息,住房公积金个人公积金年度汇缴明细信息
纪委,地址,建设用地规划许可证信息,纳税信用等级纳税人备案信息,建设工程规划许可证信息JKGH2,用电量信息表,现场检查记录,涉及职业危害作业场所,企业用水信息(JKGZ1),失信被执行人信息（自然人）,失信被执行人信息（法人或其他组织）,高企认定或拟认定名单
公安,地址,用电量信息表,内资企业设立登记公告数据,纳税信用等级纳税人备案信息,企业用水信息(JKGZ1),涉及职业危害作业场所,小作坊信息（网格）,厂企信息（网格）,危险化学品生产许可证核发信息,建设工程规划许可证信息JKGH2,建设用地规划许可证信息
政数局,填报日期,纳税信用等级纳税人备案信息,用电量信息表,幼儿园,建设工程规划管理验收合格证,暂住证业务表,国税欠税信息,单位房屋产权信息表,违法违章受处罚企业信息,吊销登记信息,现场检查记录
生态环境局,备注,工商开业登记信息,企业用水信息(JKGZ1),住房公积金个人公积金年度汇缴明细信息,变更登记信息,房地产交易信息(JKJS1),发改局基建工程批准立项信息,建设项目情况信息(JKJS3),建设用地规划许可证信息,出租屋详细信息,企业用户基本信息
法院,企业电子邮箱,企业基本信息,律师基本信息采集表,财政直接支付信息(JKCZ2),用电量信息表,企业用户基本信息,吊销登记信息,纳税信用等级纳税人备案信息,暂住证业务表,违法违章受处罚企业信息,单位房屋产权信息表
公安,更新时间,发改局基建工程批准立项信息,吊销登记信息,土地交易信息表,变更登记信息,工商开业登记信息,住房公积金个人公积金年度汇缴明细信息,法定代表人正式信息表,用电量信息表,国税欠税信息,工贸企业安全生产标准化三级达标企业信息
行政服务中心,备注,住房公积金个人公积金年度汇缴明细信息,流动人口表,工商开业登记信息,流动人口登记表,残疾人管理,社会团体信息(JKMZ2),发改局基建工程批准立项信息,建设工程规划许可证信息JKGH2,房地产交易信息(JKJS1),企业用水信息(JKGZ1)
金融办,投资概算,发改局基建工程批准立项信息,建设工程规划许可证信息JKGH2,建设用地规划许可证信息,外国文教类专家信息(JKRS1),残疾人管理,房地产交易信息(JKJS1),佛山市安置残疾人单位信息(JKCL1),佛山市农业龙头企业信息,土地交易信息表,单位房屋产权信息表
公安,组织机构代码,工商开业登记信息,危险化学品生产许可证核发信息,企业基本信息,建设工程规划管理验收合格证,组织机构代码信息,国税欠税信息,水费收集信息(包含企业用水信息),高新技术企业认定信息,对外贸易经营者备案登记情况,环保信用严管企业
公安,年检有效期,企业基本信息,暂住证业务表,组织机构代码信息,纳税信用等级纳税人备案信息,流动人口登记表,建设工程规划管理验收合格证,对外贸易经营者备案登记情况,单位房屋产权信息表,重点建设项目计划信息,用气信息
税务局,交易金额,房地产交易信息(JKJS1),土地交易信息表,财政直接支付信息(JKCZ2),组织机构代码信息,工商开业登记信息,对外贸易经营者备案登记情况,发改局基建工程批准立项信息,年度奖励扶持企业情况,违法违章受处罚企业信息,企业基本信息
行政服务中心,服务项目,食品经营企业信息,慈善组织,残疾人基本信息,厂企信息（网格）,发改局基建工程批准立项信息,小作坊信息（网格）,暂住证业务表,<EOP>,现场检查记录,残疾人管理
政数局,序号,高企认定或拟认定名单,幼儿园,环保信用严管企业,专业技术人员信息,单位房屋产权信息表,建设工程规划许可证信息JKGH2,住房公积金个人公积金年度汇缴明细信息,暂住证业务表,工商开业登记信息,食品经营企业信息
税务局,路段,厂企信息（网格）,小作坊信息（网格）,外国文教类专家信息(JKRS1),幼儿园,高企认定或拟认定名单,民办非企业单位信息(JKMZ1),单位房屋产权信息表,佛山市安置残疾人单位信息(JKCL1),食品经营企业信息,建设工程规划许可证信息JKGH2
税务局,更新时间,工商开业登记信息,法定代表人正式信息表,高新技术企业认定信息,变更登记信息,吊销登记信息,用电量信息表,发改局基建工程批准立项信息,土地交易信息表,企业用户基本信息,工贸企业安全生产标准化三级达标企业信息
检察院,操作类型,工贸企业安全生产标准化三级达标企业信息,住房公积金个人公积金年度汇缴明细信息,工商开业登记信息,变更登记信息,发改局基建工程批准立项信息,企业用户基本信息,法定代表人正式信息表,高新技术企业认定信息,土地交易信息表,建设用地规划许可证信息
纪委,证件号码,流动人口登记表,暂住证业务表,人口基础信息表,住房公积金个人公积金年度汇缴明细信息,用气信息,自然人信息表,工程建设单位项目业绩信息(JKJS17),专业技术人员信息,流动人口表,厂企信息（网格）
住建水利局,经营地址,变更登记信息,幼儿园,对外贸易经营者备案登记情况,工商开业登记信息,食品经营企业信息,环保信用严管企业,纳税信用等级纳税人备案信息,用电量信息表,统一社会信用代码,建设工程规划许可证信息JKGH2
行政服务中心,经办人,残疾人基本信息,暂住证业务表,流动人口登记表,流动人口表,纳税信用等级纳税人备案信息,用气信息,幼儿园,房屋建筑工程竣工验收备案信息(JKJS6),人口基础信息表,住房公积金个人公积金年度汇缴明细信息
政数局,注册号,工商开业登记信息,内资企业设立登记公告数据,统一社会信用代码,变更登记信息,环保信用严管企业,厂企信息（网格）,对外贸易经营者备案登记情况,吊销登记信息,幼儿园,小作坊信息（网格）
城管局,填报日期,纳税信用等级纳税人备案信息,建设工程规划管理验收合格证,用电量信息表,失信被执行人信息（自然人）,暂住证业务表,环保信用严管企业,工商开业登记信息,国税欠税信息,住房公积金个人公积金年度汇缴明细信息,幼儿园
金融办,联系人,高企认定或拟认定名单,厂企信息（网格）,律师基本信息采集表,组织机构代码信息,财政直接支付信息(JKCZ2),小作坊信息（网格）,慈善组织,对外贸易经营者备案登记情况,企业基本信息,水费收集信息(包含企业用水信息)
检察院,数据来源,出租屋详细信息,流动人口登记表,律师基本信息采集表,发改局基建工程批准立项信息,暂住证业务表,企业基本信息,失信被执行人信息（自然人）,年度奖励扶持企业情况,纳税信用等级纳税人备案信息,专业技术人员信息
检察院,经营年限,工商开业登记信息,房地产交易信息(JKJS1),企业基本信息,对外贸易经营者备案登记情况,佛山市农业龙头企业信息,内资企业设立登记公告数据,重点建设项目计划信息,变更登记信息,组织机构代码信息,国税欠税信息
检察院,登记注册类型,纳税信用等级纳税人备案信息,建设工程规划管理验收合格证,幼儿园,高新技术企业认定信息,国税欠税信息,工商开业登记信息,环保信用严管企业,食品经营企业信息,水费收集信息(包含企业用水信息),商品房预售项目信息表
公安,健康状况,残疾人基本信息,暂住证业务表,人口基础信息表,流动人口登记表,厂企信息（网格）,房屋建筑工程竣工验收备案信息(JKJS6),小作坊信息（网格）,企业基本信息,工程建设单位项目业绩信息(JKJS17),<EOP>
公安,检验有效期,企业基本信息,组织机构代码信息,重点建设项目计划信息,幼儿园,单位房屋产权信息表,暂住证业务表,纳税信用等级纳税人备案信息,对外贸易经营者备案登记情况,工商开业登记信息,食品经营企业信息
镇街5,单位性质,人口基础信息表,流动人口表,社会团体信息(JKMZ2),常住人口基本信息,住房公积金个人公积金年度汇缴明细信息,暂住证业务表,流动人口登记表,专业技术人员信息,残疾人基本信息,单位房屋产权信息表
气象局,经营范围,佛山市农业龙头企业信息,涉及职业危害作业场所,小作坊信息（网格）,厂企信息（网格）,幼儿园,工商开业登记信息,内资企业设立登记公告数据,慈善组织,组织机构代码信息,水费收集信息(包含企业用水信息)
镇街5,健康状况,人口基础信息表,流动人口表,暂住证业务表,残疾人基本信息,慈善组织,社会团体信息(JKMZ2),常住人口基本信息,流动人口登记表,<EOP>,纳税信用等级纳税人备案信息
检察院,检验有效期,企业基本信息,组织机构代码信息,重点建设项目计划信息,幼儿园,单位房屋产权信息表,工商开业登记信息,纳税信用等级纳税人备案信息,高新技术企业认定信息,暂住证业务表,对外贸易经营者备案登记情况
镇街3,职业,常住人口基本信息,流动人口表,工商开业登记信息,人口基础信息表,住房公积金个人公积金年度汇缴明细信息,自然人信息表,流动人口登记表,外商投资企业新设信息表,暂住证业务表,慈善组织
人才办,发证日期,单位房屋产权信息表,高新技术企业认定信息,暂住证业务表,食品经营企业信息,外国文教类专家信息(JKRS1),幼儿园,工贸企业安全生产标准化三级达标企业信息,法定代表人正式信息表,专业技术人员信息,组织机构代码信息
纪委,职务,专业技术人员信息,自然人信息表,人口基础信息表,残疾人基本信息,单位房屋产权信息表,房屋建筑工程竣工验收备案信息(JKJS6),律师基本信息采集表,暂住证业务表,水费收集信息(包含企业用水信息),高企认定或拟认定名单
法院,职业,常住人口基本信息,流动人口表,暂住证业务表,流动人口登记表,律师基本信息采集表,住房公积金个人公积金年度汇缴明细信息,自然人信息表,人口基础信息表,外商投资企业新设信息表,出租屋详细信息
公安,手机,律师基本信息采集表,流动人口登记表,企业基本信息,小作坊信息（网格）,暂住证业务表,用电量信息表,厂企信息（网格）,专业技术人员信息,组织机构代码信息,人口基础信息表
金融办,检查情况,现场检查记录,单位房屋产权信息表,食品经营企业信息,外国文教类专家信息(JKRS1),高企认定或拟认定名单,建设工程规划许可证信息JKGH2,纳税信用等级纳税人备案信息,发改局基建工程批准立项信息,幼儿园,建设用地规划许可证信息
金融办,法定代表人,工商开业登记信息,纳税信用等级纳税人备案信息,国税欠税信息,内资企业设立登记公告数据,食品经营企业信息,企业基本信息,对外贸易经营者备案登记情况,幼儿园,高企认定或拟认定名单,水费收集信息(包含企业用水信息)
法院,注销日期,单位房屋产权信息表,食品经营企业信息,暂住证业务表,企业基本信息,纳税信用等级纳税人备案信息,商品房预售项目信息表,吊销登记信息,出租屋详细信息,国税欠税信息,违法违章受处罚企业信息
政数局,宗教信仰,流动人口表,流动人口登记表,暂住证业务表,常住人口基本信息,人口基础信息表,出租屋详细信息,律师基本信息采集表,房屋建筑工程竣工验收备案信息(JKJS6),残疾人基本信息,厂企信息（网格）
自然资源局,变更事项,组织机构代码信息,工商开业登记信息,重点建设项目计划信息,企业基本信息,房地产交易信息(JKJS1),变更登记信息,单位房屋产权信息表,土地交易信息表,佛山市农业龙头企业信息,高新技术企业认定信息
法院,组织机构代码,工商开业登记信息,企业基本信息,国税欠税信息,吊销登记信息,环保信用严管企业,财政直接支付信息(JKCZ2),单位房屋产权信息表,暂住证业务表,建设工程规划管理验收合格证,企业用户基本信息
金融办,发证日期,食品经营企业信息,单位房屋产权信息表,高新技术企业认定信息,组织机构代码信息,房屋建筑工程竣工验收备案信息(JKJS6),幼儿园,工贸企业安全生产标准化三级达标企业信息,佛山市农业龙头企业信息,水费收集信息(包含企业用水信息),重点建设项目计划信息
检察院,更新时间,建设用地规划许可证信息,发改局基建工程批准立项信息,法定代表人正式信息表,律师基本信息采集表,工商开业登记信息,住房公积金个人公积金年度汇缴明细信息,流动人口登记表,工贸企业安全生产标准化三级达标企业信息,高新技术企业认定信息,变更登记信息
检察院,操作类型,工贸企业安全生产标准化三级达标企业信息,住房公积金个人公积金年度汇缴明细信息,工商开业登记信息,变更登记信息,发改局基建工程批准立项信息,企业用户基本信息,法定代表人正式信息表,高新技术企业认定信息,土地交易信息表,建设用地规划许可证信息
公安,更新时间,发改局基建工程批准立项信息,吊销登记信息,土地交易信息表,变更登记信息,工商开业登记信息,住房公积金个人公积金年度汇缴明细信息,法定代表人正式信息表,用电量信息表,国税欠税信息,工贸企业安全生产标准化三级达标企业信息
人才办,操作类型,住房公积金个人公积金年度汇缴明细信息,律师基本信息采集表,专业技术人员信息,工商开业登记信息,法定代表人正式信息表,流动人口表,自然人信息表,企业用户基本信息,流动人口登记表,高新技术企业认定信息
政数局,备注,住房公积金个人公积金年度汇缴明细信息,房地产交易信息(JKJS1),工商开业登记信息,流动人口表,企业用水信息(JKGZ1),社会团体信息(JKMZ2),财政直接支付信息(JKCZ2),发改局基建工程批准立项信息,高企认定或拟认定名单,厂企信息（网格）
法院,交易方式,土地交易信息表,房地产交易信息(JKJS1),出租屋详细信息,暂住证业务表,用电量信息表,变更登记信息,企业基本信息,流动人口登记表,建设用地规划许可证信息,企业用户基本信息
纪委,安全生产许可证编号,暂住证业务表,单位房屋产权信息表,纳税信用等级纳税人备案信息,流动人口表,企业基本信息,食品经营企业信息,流动人口登记表,现场检查记录,出租屋详细信息,外国文教类专家信息(JKRS1)
纪委,经办人姓名,流动人口表,流动人口登记表,暂住证业务表,残疾人基本信息,重点建设项目计划信息,房地产交易信息(JKJS1),专业技术人员信息,失信被执行人信息（自然人）,用气信息,房屋建筑工程竣工验收备案信息(JKJS6)
镇街4,创建时间,流动人口表,常住人口基本信息,慈善组织,流动人口登记表,民办非企业单位信息(JKMZ1),专业技术人员信息,住房公积金个人公积金年度汇缴明细信息,社会团体信息(JKMZ2),<EOP>,暂住证业务表
生态环境局,操作类型,工商开业登记信息,变更登记信息,企业用户基本信息,住房公积金个人公积金年度汇缴明细信息,用电量信息表,建设用地规划许可证信息,发改局基建工程批准立项信息,土地交易信息表,统一社会信用代码,企业用水信息(JKGZ1)
检察院,更新时间,建设用地规划许可证信息,发改局基建工程批准立项信息,法定代表人正式信息表,律师基本信息采集表,工商开业登记信息,住房公积金个人公积金年度汇缴明细信息,流动人口登记表,工贸企业安全生产标准化三级达标企业信息,高新技术企业认定信息,变更登记信息
检察院,录入人,暂住证业务表,流动人口登记表,出租屋详细信息,律师基本信息采集表,专业技术人员信息,房屋建筑工程竣工验收备案信息(JKJS6),住房公积金个人公积金年度汇缴明细信息,人口基础信息表,用电量信息表,失信被执行人信息（自然人）
公安,证件号,小作坊信息（网格）,厂企信息（网格）,工程建设单位项目业绩信息(JKJS17),流动人口登记表,律师基本信息采集表,暂住证业务表,企业用户基本信息,组织机构代码信息,工商开业登记信息,自然人信息表
法院,投资总额,工商开业登记信息,房地产交易信息(JKJS1),残疾人管理,企业基本信息,佛山市农业龙头企业信息,财政直接支付信息(JKCZ2),企业用水信息(JKGZ1),变更登记信息,发改局基建工程批准立项信息,单位房屋产权信息表
公安,登记日期,暂住证业务表,流动人口登记表,出租屋详细信息,组织机构代码信息,房地产交易信息(JKJS1),工商开业登记信息,用气信息,重点建设项目计划信息,企业基本信息,幼儿园
检察院,企业类型,工商开业登记信息,内资企业设立登记公告数据,企业基本信息,变更登记信息,环保信用严管企业,发改局基建工程批准立项信息,对外贸易经营者备案登记情况,佛山市农业龙头企业信息,纳税信用等级纳税人备案信息,企业用水信息(JKGZ1)
检察院,健康状态,残疾人基本信息,人口基础信息表,暂住证业务表,房屋建筑工程竣工验收备案信息(JKJS6),工程建设单位项目业绩信息(JKJS17),幼儿园,纳税信用等级纳税人备案信息,流动人口登记表,高企认定或拟认定名单,现场检查记录
人才办,业务介绍,房地产交易信息(JKJS1),暂住证业务表,外国文教类专家信息(JKRS1),流动人口登记表,律师基本信息采集表,土地交易信息表,年度奖励扶持企业情况,企业基本信息,工商开业登记信息,发改局基建工程批准立项信息
政数局,档案编号,暂住证业务表,出租屋详细信息,流动人口登记表,流动人口表,专业技术人员信息,高新技术企业认定信息,组织机构代码信息,房屋建筑工程竣工验收备案信息(JKJS6),吊销登记信息,工程建设单位项目业绩信息(JKJS17)
镇街6,出生日期,流动人口表,常住人口基本信息,流动人口登记表,暂住证业务表,人口基础信息表,社会团体信息(JKMZ2),民办非企业单位信息(JKMZ1),住房公积金个人公积金年度汇缴明细信息,专业技术人员信息,工商开业登记信息
行政服务中心,房间号,流动人口登记表,流动人口表,出租屋详细信息,暂住证业务表,常住人口基本信息,发改局基建工程批准立项信息,建设项目情况信息(JKJS3),用电量信息表,住房公积金个人公积金年度汇缴明细信息,房地产交易信息(JKJS1)
人社局,主管部门,工商开业登记信息,企业用水信息(JKGZ1),国税欠税信息,食品经营企业信息,企业基本信息,发改局基建工程批准立项信息,残疾人管理,对外贸易经营者备案登记情况,涉及职业危害作业场所,单位房屋产权信息表
检察院,编码,高企认定或拟认定名单,环保信用严管企业,建设用地规划许可证信息,建设工程规划许可证信息JKGH2,工贸企业安全生产标准化三级达标企业信息,专业技术人员信息,法定代表人正式信息表,年度奖励扶持企业情况,幼儿园,水费收集信息(包含企业用水信息)
政数局,电话号码,工商开业登记信息,小作坊信息（网格）,厂企信息（网格）,行政许可信息（住建）,工程建设单位项目业绩信息(JKJS17),失信被执行人信息（法人或其他组织）,暂住证业务表,流动人口登记表,涉及职业危害作业场所,对外贸易经营者备案登记情况
镇街7,人员编号,流动人口表,常住人口基本信息,流动人口登记表,专业技术人员信息,暂住证业务表,住房公积金个人公积金年度汇缴明细信息,出租屋详细信息,社会团体信息(JKMZ2),民办非企业单位信息(JKMZ1),人口基础信息表
人社局,电话,工商开业登记信息,企业用水信息(JKGZ1),国税欠税信息,失信被执行人信息（法人或其他组织）,涉及职业危害作业场所,组织机构代码信息,律师基本信息采集表,失信被执行人信息（自然人）,内资企业设立登记公告数据,残疾人管理
人才办,民族,人口基础信息表,流动人口表,暂住证业务表,律师基本信息采集表,流动人口登记表,常住人口基本信息,专业技术人员信息,住房公积金个人公积金年度汇缴明细信息,自然人信息表,高企认定或拟认定名单
税务局,建设单位,建设工程规划许可证信息JKGH2,佛山市安置残疾人单位信息(JKCL1),外国文教类专家信息(JKRS1),房地产开发预售明细信息(JKJS2),发改局基建工程批准立项信息,残疾人管理,建设用地规划许可证信息,财政直接支付信息(JKCZ2),现场检查记录,单位房屋产权信息表
人才办,户籍地址,流动人口表,流动人口登记表,暂住证业务表,常住人口基本信息,专业技术人员信息,住房公积金个人公积金年度汇缴明细信息,人口基础信息表,律师基本信息采集表,房屋建筑工程竣工验收备案信息(JKJS6),房地产交易信息(JKJS1)
公安,工本费,暂住证业务表,组织机构代码信息,企业基本信息,重点建设项目计划信息,工程建设单位项目业绩信息(JKJS17),残疾人基本信息,土地交易信息表,财政直接支付信息(JKCZ2),违法违章受处罚企业信息,房地产交易信息(JKJS1)
税务局,企业地址,变更登记信息,吊销登记信息,对外贸易经营者备案登记情况,企业用水信息(JKGZ1),工商开业登记信息,企业用户基本信息,用电量信息表,违法违章受处罚企业信息,内资企业设立登记公告数据,发改局基建工程批准立项信息
农商行,经营场所,食品经营企业信息,国税欠税信息,工商开业登记信息,纳税信用等级纳税人备案信息,变更登记信息,环保信用严管企业,企业用水信息(JKGZ1),失信被执行人信息（自然人）,统一社会信用代码,对外贸易经营者备案登记情况
政数局,管理级别,出租屋详细信息,发改局基建工程批准立项信息,工贸企业安全生产标准化三级达标企业信息,建设用地规划许可证信息,企业基本信息,用电量信息表,专业技术人员信息,律师基本信息采集表,道路运输经营信息采集表,违法违章受处罚企业信息
金融办,更新时间,用电量信息表,工商开业登记信息,变更登记信息,律师基本信息采集表,国税欠税信息,企业用户基本信息,住房公积金个人公积金年度汇缴明细信息,发改局基建工程批准立项信息,建设用地规划许可证信息,工贸企业安全生产标准化三级达标企业信息
行政服务中心,合同签订日期,残疾人管理,建设工程规划许可证信息JKGH2,外国文教类专家信息(JKRS1),房地产交易信息(JKJS1),流动人口表,商品房预售项目信息表,发改局基建工程批准立项信息,单位房屋产权信息表,社会团体信息(JKMZ2),住房公积金个人公积金年度汇缴明细信息
税务局,电话号码,工商开业登记信息,小作坊信息（网格）,厂企信息（网格）,组织机构代码信息,工程建设单位项目业绩信息(JKJS17),涉及职业危害作业场所,对外贸易经营者备案登记情况,失信被执行人信息（法人或其他组织）,内资企业设立登记公告数据,行政许可信息（住建）
纪委,更新时间,用电量信息表,住房公积金个人公积金年度汇缴明细信息,流动人口表,建设用地规划许可证信息,工商开业登记信息,失信被执行人信息（自然人）,专业技术人员信息,法定代表人正式信息表,企业用户基本信息,土地交易信息表
行政服务中心,法定代表人或负责人,纳税信用等级纳税人备案信息,幼儿园,食品经营企业信息,建设工程规划管理验收合格证,环保信用严管企业,残疾人基本信息,建设工程规划许可证信息JKGH2,单位房屋产权信息表,暂住证业务表,国税欠税信息
行政服务中心,单位地址,流动人口表,幼儿园,暂住证业务表,住房公积金个人公积金年度汇缴明细信息,流动人口登记表,社会团体信息(JKMZ2),单位房屋产权信息表,食品经营企业信息,纳税信用等级纳税人备案信息,残疾人基本信息
教育局,户籍地址,常住人口基本信息,流动人口表,暂住证业务表,流动人口登记表,房地产交易信息(JKJS1),住房公积金个人公积金年度汇缴明细信息,工商开业登记信息,出租屋详细信息,食品经营企业信息,建设项目情况信息(JKJS3)
税务局,操作类型,吊销登记信息,企业用户基本信息,法定代表人正式信息表,工商开业登记信息,用电量信息表,专业技术人员信息,建设用地规划许可证信息,工贸企业安全生产标准化三级达标企业信息,变更登记信息,土地交易信息表
金融办,备注,工商开业登记信息,房地产交易信息(JKJS1),住房公积金个人公积金年度汇缴明细信息,财政直接支付信息(JKCZ2),发改局基建工程批准立项信息,企业用水信息(JKGZ1),厂企信息（网格）,高企认定或拟认定名单,对外贸易经营者备案登记情况,建设用地规划许可证信息
公安,立案时间,暂住证业务表,违法违章受处罚企业信息,流动人口登记表,专业技术人员信息,出租屋详细信息,国税欠税信息,律师基本信息采集表,组织机构代码信息,企业基本信息,吊销登记信息
金融办,操作类型,工贸企业安全生产标准化三级达标企业信息,发改局基建工程批准立项信息,住房公积金个人公积金年度汇缴明细信息,工商开业登记信息,土地交易信息表,建设用地规划许可证信息,用电量信息表,法定代表人正式信息表,企业用户基本信息,组织机构代码信息
公安,房号,出租屋详细信息,流动人口登记表,暂住证业务表,房地产交易信息(JKJS1),用电量信息表,土地交易信息表,外国文教类专家信息(JKRS1),违法违章受处罚企业信息,对外贸易经营者备案登记情况,小作坊信息（网格）
发改局,幢数,失信被执行人信息（自然人）,纳税信用等级纳税人备案信息,建设工程规划许可证信息JKGH2,建设用地规划许可证信息,用电量信息表,商品房预售项目信息表,外国文教类专家信息(JKRS1),残疾人管理,出租屋详细信息,残疾人基本信息
消防大队,经营年限,工商开业登记信息,房地产交易信息(JKJS1),变更登记信息,出租屋详细信息,对外贸易经营者备案登记情况,内资企业设立登记公告数据,国税欠税信息,企业基本信息,食品经营企业信息,发改局基建工程批准立项信息
公安,建筑面积,建设工程规划许可证信息JKGH2,发改局基建工程批准立项信息,外国文教类专家信息(JKRS1),建设用地规划许可证信息,出租屋详细信息,残疾人管理,佛山市安置残疾人单位信息(JKCL1),商品房预售项目信息表,房地产交易信息(JKJS1),房地产开发预售明细信息(JKJS2)
金融办,办证日期,组织机构代码信息,单位房屋产权信息表,高新技术企业认定信息,食品经营企业信息,纳税信用等级纳税人备案信息,房屋建筑工程竣工验收备案信息(JKJS6),违法违章受处罚企业信息,重点建设项目计划信息,房地产交易信息(JKJS1),商品房预售项目信息表
农商行,执行案号,国税欠税信息,纳税信用等级纳税人备案信息,住房公积金个人公积金年度汇缴明细信息,专业技术人员信息,暂住证业务表,违法违章受处罚企业信息,食品经营企业信息,建设工程规划管理验收合格证,工商开业登记信息,工程建设单位项目业绩信息(JKJS17)
气象局,状况,小作坊信息（网格）,厂企信息（网格）,慈善组织,涉及职业危害作业场所,现场检查记录,幼儿园,残疾人基本信息,单位房屋产权信息表,佛山市农业龙头企业信息,工程建设单位项目业绩信息(JKJS17)
税务局,附件名称,建设工程规划许可证信息JKGH2,建设用地规划许可证信息,专业技术人员信息,高企认定或拟认定名单,工贸企业安全生产标准化三级达标企业信息,失信被执行人信息（自然人）,外国文教类专家信息(JKRS1),律师基本信息采集表,年度奖励扶持企业情况,企业用户基本信息
人才办,居住地址,流动人口表,流动人口登记表,暂住证业务表,人口基础信息表,常住人口基本信息,专业技术人员信息,律师基本信息采集表,住房公积金个人公积金年度汇缴明细信息,单位房屋产权信息表,房地产交易信息(JKJS1)
政数局,省份,企业基本信息,暂住证业务表,财政直接支付信息(JKCZ2),工程建设单位项目业绩信息(JKJS17),道路运输经营信息采集表,水费收集信息(包含企业用水信息),单位房屋产权信息表,高企认定或拟认定名单,住房公积金个人公积金年度汇缴明细信息,组织机构代码信息
检察院,建立时间,企业基本信息,组织机构代码信息,暂住证业务表,流动人口登记表,现场检查记录,出租屋详细信息,律师基本信息采集表,房屋建筑工程竣工验收备案信息(JKJS6),年度奖励扶持企业情况,工程建设单位项目业绩信息(JKJS17)
人才办,流水号,暂住证业务表,专业技术人员信息,单位房屋产权信息表,高企认定或拟认定名单,住房公积金个人公积金年度汇缴明细信息,流动人口登记表,律师基本信息采集表,人口基础信息表,违法违章受处罚企业信息,高新技术企业认定信息
政数局,区,纳税信用等级纳税人备案信息,用电量信息表,建设用地规划许可证信息,建设工程规划许可证信息JKGH2,失信被执行人信息（自然人）,现场检查记录,出租屋详细信息,企业基本信息,佛山市安置残疾人单位信息(JKCL1),失信被执行人信息（法人或其他组织）
公安,履行方式,房地产交易信息(JKJS1),外国文教类专家信息(JKRS1),佛山市安置残疾人单位信息(JKCL1),企业基本信息,组织机构代码信息,暂住证业务表,重点建设项目计划信息,单位房屋产权信息表,对外贸易经营者备案登记情况,残疾人管理
检察院,操作类型,工贸企业安全生产标准化三级达标企业信息,住房公积金个人公积金年度汇缴明细信息,工商开业登记信息,变更登记信息,发改局基建工程批准立项信息,企业用户基本信息,法定代表人正式信息表,高新技术企业认定信息,土地交易信息表,建设用地规划许可证信息
纪委,建设规模,建设用地规划许可证信息,失信被执行人信息（自然人）,建设工程规划许可证信息JKGH2,外国文教类专家信息(JKRS1),发改局基建工程批准立项信息,土地交易信息表,用电量信息表,残疾人管理,变更登记信息,房地产开发预售明细信息(JKJS2)
